index,sub_index,item_type,brand,product,film_format,film_speed_iso,process,expiry_date,date_added,md5,uuid,filename,author,notes,item_subtype,quantity
580,0,film_box_outside,Mr. Negative,Black Cat,35mm,400,BW,202901,1779795375,f67aa69f1a598da4e1a012df8d4335ca,7d38096a5e2243dc91b8caff8721cc7d,00580_000.jpg,@Hol.m35,,Single Pack,36exp
581,0,film_box_outside,Foton,Super Orto,35mm,Unknown,BW,198101,1779795559,336258bd0785dedc2718f0918c3a8894,a5735d8124da426db200a5ef3ae0050b,00581_000.jpg,Luci 101,,Bulk Roll,30.5m
581,1,film_box_leaflet,Foton,Super Orto,35mm,Unknown,BW,198101,1779795561,03e3a143b508f106ec23d32228c6b7ad,dac6a8226d604131a12b525d0c7f29a2,00581_001.jpg,Luci 101,,Bulk Roll,30.5m
581,2,film_box_leaflet,Foton,Super Orto,35mm,Unknown,BW,198101,1779795570,9c2230d73ea382124b10878b56a040ec,cb5f9744b147427a8def924a9f529543,00581_002.jpg,Luci 101,,Bulk Roll,30.5m
582,0,film_box_outside,Fujifilm,Fujicolor Pro 400H,35mm,400,C-41,201209,1780929169,57a789a2ceae507584f37ae98435ec30,27bbbeae605a4e1997859f2d3e6029e0,00582_000.jpg,@recycling.film,,Single Pack,36exp
583,0,film_box_outside,Kodak,Ektachrome E200,35mm,200,E-6,200310,1781102261,8cf4a11749f68f8c63d54f85ecc751db,c8b4e91fe2e34428a095ae48184f9879,00583_000.jpg,nyctomanica,,Bulk Roll,30.5m
584,0,film_box_outside,Kodak,Ektachrome 160T,35mm,160,E-6,200302,1781102300,f5adc55a611974be57ee5acaa0200ae7,308fb333b27a4dab9072d131425ef21a,00584_000.jpg,nyctomanica,,Bulk Roll,30.5m
585,0,film_box_outside,Camera Film Photo Limited,Kiki Pan 320,35mm,320,BW,202812,1781609508,f5fa9a52ec94d1a3c5888308f1bfac82,b0f0117fd8d74332b67a2e8be3db3937,00585_000.jpg,@Hol.m35,,Single Pack,36exp
585,1,film_box_inside,Camera Film Photo Limited,Kiki Pan 320,35mm,320,BW,202812,1781609515,0c1f46dfd430ee4a0e19027f227b889d,8dbce7087a9940b49d6c56476194f04b,00585_001.jpg,@Hol.m35,,Single Pack,36exp
586,0,film_box_outside,Fujifilm,400,35mm,400,C-41,202609,1781609568,c2bfc62275efa1138299621d50b56562,624c7d05c28a4bfb834ba537631e1f1d,00586_000.jpg,@Hol.m35,,Single Pack,36exp
586,1,film_box_outside,Fujifilm,400,35mm,400,C-41,202609,1781609571,f99a2bcb1bebee64f259fc042e3d8d36,1e7dab1f092343d4ba0295f2068dd5fd,00586_001.jpg,@Hol.m35,,Single Pack,36exp
587,0,film_box_outside,Kodak,Kodachrome 64,220,64,K-14,201011,1781609852,3fb41701f9270eac4d2d0ffc0a9f8306,36d1da1ac9804ac39bd98ab19d4db007,00587_000.jpg,nyctomanica,,Single Pack,36exp
587,1,film_box_processing_envelope,Kodak,Kodachrome 64,220,64,K-14,201011,1783941686,0ad3e119b9747a48eef27750191a742e,95f0416b8f6d40cfb3a8e15892c5f2ae,00587_001.jpg,nyctomanica,,Single Pack,36exp
588,0,film_box_outside,Agfa,Agfacolor CNS,620,80,CNS,198101,1781610009,a5cdab1883327384e606bcc0ae0d5a45,c5ed76a41fde41e1b07d83ed38800d8a,00588_000.jpg,nyctomanica,,Single Pack,N/A
589,0,film_box_outside,Kodak,Ektagraphic HC Slide Film,35mm,25,BW,198903,1781610117,77fdbdfd746a970f11ad49677ee54fa6,f2a364463c5d40ad9e438566b786d2a2,00589_000.jpg,nyctomanica,,Single Pack,36exp
590,0,film_box_outside,Kodak,Ektachrome 320T,35mm,320,E-6,200702,1781610151,d955a6fa1180b192a7d132e4ff59a191,39eee484e9cf4b8aaade4a1092010e11,00590_000.jpg,nyctomanica,,Single Pack,36exp
591,0,film_box_outside,Polaroid,TZ Artistic Fade to Black,Instant Integral Film,125,Instant,200910,1781610333,c1b4ed63707ea16e0bac39bf7d4d4d1c,1db6d025cc904e11858f76ce0053de21,00591_000.jpg,nyctomanica,,Single Pack,8exp
591,1,film_box_inside,Polaroid,TZ Artistic Fade to Black,Instant Integral Film,125,Instant,200910,1781610338,13586e309b046eb80a3c16eb6850b683,307ef2f11d7f4a3cb540da795f1b3d5a,00591_001.jpg,nyctomanica,,Single Pack,8exp
592,0,film_box_outside,Impossible Project,PX 680 Color Shade / First Flush,Instant Integral Film,600,Instant,201107,1781610445,f3a2d7e90ad919ded4ce0888253cf9d7,21d81b0f422340189e48c53b02b8580b,00592_000.jpg,nyctomanica,,Single Pack,8exp
593,0,film_box_outside,Polaroid,100 Blue Film,Instant Pack Film,80,Instant,200904,1781610553,22d24ac51670be2de5f7e7e0e98e7e54,5efc4291de384f9fa47153d007d293b8,00593_000.jpg,nyctomanica,,Single Pack,10exp
594,0,film_box_outside,Kodak,Kodacolor Gold,Disc Film,400,C-41,Unknown,1781610711,e567077be59aa73de437f372303f38a5,7f9897837fc645f5bbe5c6c18bb84ccd,00594_000.jpg,nyctomanica,,Single Pack,15exp
595,0,film_box_outside,Kodak,Hawkeye 2485 Surveillance Film,35mm,250,BW,200511,1781610943,cedf19a36e11a354055108cb08347e51,ffa83233d791403f98c607bb78ad0037,00595_000.jpg,nyctomanica,"ISO200-500, 35mm B&W 17m (speed depends on developer, 250 in D76, 500 in 'Versamat 885'), Tin label reads ""KODAK HAWKEYE Surveillance Film 2485-0076-0012 11/2005""",Single Pack,17m
595,1,film_box_outside,Kodak,Hawkeye 2485 Surveillance Film,35mm,250,BW,200511,1781610946,ca1b08f179e5ee9c33f6008a7ff29a2d,58ff417d1c8a48af9746c73bf4037948,00595_001.jpg,nyctomanica,"ISO200-500, 35mm B&W 17m (speed depends on developer, 250 in D76, 500 in 'Versamat 885'), Tin label reads ""KODAK HAWKEYE Surveillance Film 2485-0076-0012 11/2005""",Single Pack,17m
596,0,film_box_outside,Kodak,Kodalith ortho film type 3,35mm,Unknown,BW,199305,1781611075,5607e66df5024bff44b9c2063bc293c2,da9c265a3e194bd1ad83549961c6e5fd,00596_000.jpg,nyctomanica,,Single Pack,30m
597,0,film_box_outside,Impossible Project,PX 70 Color Shade / First Flush,Instant Integral Film,125,Instant,201007,1781611199,867c478dfd082c198797bf7e6f493010,690311c1402d40eca1ced80f9af11ad9,00597_000.jpg,nyctomanica,,Single Pack,8exp
597,1,film_box_inside,Impossible Project,PX 70 Color Shade / First Flush,Instant Integral Film,125,Instant,201007,1781611206,848b47d32499dbf1fa7c6af98520a0c1,d0c2a5e34bb54cedad81a49f4c338f7a,00597_001.jpg,nyctomanica,,Single Pack,8exp
598,0,film_box_outside,Impossible Project,PX 600 Silver Shade / First Flush,Instant Integral Film,600,Instant,201004,1781611481,a5ce6126da3322d8a9f8059ab9e8bf91,d77ac027dc34418082f8f65887ca8636,00598_000.jpg,nyctomanica,,Single Pack,8exp
598,1,film_box_outside,Impossible Project,PX 600 Silver Shade / First Flush,Instant Integral Film,600,Instant,201004,1781611483,e50742c6db3ffc4e90946b61942309c8,a1e2cdb1abb74300a8387b69c97a4f4b,00598_001.jpg,nyctomanica,,Single Pack,8exp
598,2,film_box_inside,Impossible Project,PX 600 Silver Shade / First Flush,Instant Integral Film,600,Instant,201004,1781611487,b6bd7955e942f8fb155ae4fd62b5e5e2,f95f44f60de24d11b8140ecd0493b540,00598_002.jpg,nyctomanica,,Single Pack,8exp
599,0,film_box_outside,Polaroid,100 Sepia Film,Instant Pack Film,1500,Instant,200910,1781611819,4426b084dd906fbb8dd45ef4ab65834b,3dc991e05c9b43cdbb85b18aabc29893,00599_000.jpg,nyctomanica,,Single Pack,10exp
600,0,film_box_outside,Kodak,Ektachrome Professional Film 5018,35mm,50,E-6,198501,1781612385,b63a3e7e715d620d6f1c871b1fea659d,83f596535e834c1a941be969aab46ace,00600_000.jpg,nyctomanica,,Single Pack,30m
601,0,film_box_outside,Polaroid,672,Instant Pack Film,400,Instant,200401,1781612603,d463d8c4403e27c28ea9cc21fdaa28bc,a2615a83b6774edda1567fe0e8deb335,00601_000.jpg,nyctomanica,,Single Pack,20exp
602,0,film_box_outside,Fujifilm,FP-100B,Instant Pack Film,100,Instant,201005,1781612689,47ad780686f6defee0509bf5e9d527bc,ea6ab39216914f77b0ca7ed0f243f3dd,00602_000.jpg,nyctomanica,,Single Pack,10exp
603,0,film_box_outside,Polaroid,High Contrast PolaChrome,35mm,40,Instant,199512,1781612753,6d1799bed132f4d40a05ab04adf1a201,65ce4d13cc6142b69fc5d1bea401c984,00603_000.jpg,nyctomanica,,Single Pack,12exp
604,0,film_box_outside,Kodak,Vericolor 400,35mm,400,C-41,199408,1781784021,ddf16b3cbf036486076b1f4256ed2cc8,77390b1f4e8f4519817b767e55c1d8e3,00604_000.jpg,nyctomanica,,Bulk Roll,30.5m
605,0,film_box_outside,Polaroid,1200,Instant Integral Film,640,Instant,200701,1781784091,f7f5553ab27d5f026edca52e7f2b0276,19b92b8aeb2b4e82b1ca2efa19eda657,00605_000.jpg,nyctomanica,Polaroid 1200 2x 12 photos (thinner Image/Spectra with 12 shots instead of 10),Single Pack,12exp
606,0,film_box_outside,Kodak,Ektachrome 64T,35mm,64,E-6,200403,1781784133,4993095ce225d7d32ee88b23dd4aaa27,ae1e47c3a7ce4d399556eba279964b11,00606_000.jpg,nyctomanica,,Bulk Roll,30.5m
606,1,film_box_outside,Kodak,Ektachrome 64T,35mm,64,E-6,200403,1781784137,2b24225f1ab12889aa92871720ac3908,51e54b2648a04424b6cd438fa9c24ce6,00606_001.jpg,nyctomanica,,Bulk Roll,30.5m
607,0,film_box_outside,Polaroid,669,Instant Pack Film,80,Instant,200903,1781784217,ae2201de6b3321b22fb080cd9e2af62b,20659b99ecfa48af97cdfca3d1dc2c27,00607_000.jpg,nyctomanica,,Single Pack,20exp
607,1,film_box_inside,Polaroid,669,Instant Pack Film,80,Instant,200903,1781784219,707362cf3bc3bdc1810a0946d849e3d2,8a98a85e7a474b69bdcb6ab34cf07935,00607_001.jpg,nyctomanica,,Single Pack,20exp
608,0,film_box_outside,Polaroid,125i Gloss,Instant Pack Film,125,Instant,200802,1781784280,8559c912932c11ad9006935ed3d876b2,1a7ddb61af5a486d85577e89cf317dd1,00608_000.jpg,nyctomanica,,Single Pack,22exp
608,1,film_box_leaflet,Polaroid,125i Gloss,Instant Pack Film,125,Instant,200802,1785851588,cd88d580931533b201c64fc0c7206625,1c1866395d4f4e15b072c977ca0bcb64,00608_001.jpg,nyctomanica,,Single Pack,22exp
608,2,film_box_leaflet,Polaroid,125i Gloss,Instant Pack Film,125,Instant,200802,1785851597,08e6955e61ca29a5a2d9952f7a8796f3,a8d722a9a637412caf68e01c018e7320,00608_002.jpg,nyctomanica,,Single Pack,22exp
609,0,film_box_outside,Polaroid,664,Instant Pack Film,100,Instant,200910,1781784410,1448fbf5b7cb60e3615222d267a2241d,cb070eea20764039a6b29ad007c54c40,00609_000.jpg,nyctomanica,Also called Polapan Pro 100?,Single Pack,20exp
610,0,film_box_outside,Impossible Project,Color 600,Instant Integral Film,640,Instant,201401,1781784476,ac2f87256e60a1eeccb3ca9539948bcf,9ee1d3c8eb704994866eb1c5c22855a1,00610_000.jpg,nyctomanica,,Single Pack,8exp
611,0,film_box_outside,Impossible Project,Color 600,Instant Integral Film,640,Instant,201601,1781784519,10f17f6301292a148a5975cfad21684b,dfb73aa922ec405b8fd100ed1785b84c,00611_000.jpg,nyctomanica,,Single Pack,8exp
612,0,film_box_outside,Polaroid,664,Instant Pack Film,100,Instant,200910,1781784567,544959a9be000f7d9dd4043b2571d97d,c2158d300cde448bb229862cfa014f1a,00612_000.jpg,nyctomanica,,Single Pack,20exp
613,0,film_box_outside,Impossible Project,Polaroid Type 100 Chocolate Paul Giambarba Edition,Instant Pack Film,80,Instant,201012,1781784887,bf44a42e7f6222a96c42dff4d5219844,9b939ce0c8d7401c936cfcbc85c76028,00613_000.jpg,nyctomanica,,Single Pack,Unknown
614,0,film_box_outside,Polaroid,100 Chocolate Film,Instant Pack Film,80,Instant,200910,1781784961,f6ab1e6cdb2daa67acb347b7aa7cfee8,d8e74033014e4db9af13c8b1aac4a70f,00614_000.jpg,nyctomanica,,Single Pack,10exp
615,0,film_box_outside,Polaroid,690,Instant Pack Film,100,Instant,200910,1781785005,ba06be07d2799d099d9abd96fca5cf17,4624d642b93d4c75a7a2d53a4a33bd98,00615_000.jpg,nyctomanica,,Single Pack,10exp
616,0,film_box_outside,Lomography,Color Slide / X-Pro 200,35mm,200,E-6,201806,1781785527,f1dd8a1063c60c5a822eebb1c270eb25,fa1a525240b548f599483ad50ba122bc,00616_000.jpg,nyctomanica,"aka Rollei Crossbird, AGFA Aviphot Chrome 200?",Multi-Pack-3,36exp
617,0,film_box_outside,Fujifilm,FP-3000B,Instant Pack Film,3200,Instant,201506,1781785693,76a6fea30d61894b469854bd7d7c6858,8382f7e52acc4167bd2aaae4ec319d7e,00617_000.jpg,nyctomanica,,Single Pack,10exp
617,1,film_box_inside,Fujifilm,FP-3000B,Instant Pack Film,3200,Instant,201506,1781785694,0740429a0435731679cee971e55b0c73,487b8dd980bd49e9b21c32a2a72657d1,00617_001.jpg,nyctomanica,,Single Pack,10exp
618,0,film_box_outside,Fujifilm,FP-100C Silk,Instant Pack Film,100,Instant,201501,1781785753,ece3d56c6628e81a34ad21bf6a4189d6,38650eb6e4cc42f8bd6b7875dcc5b7aa,00618_000.jpg,nyctomanica,,Single Pack,10exp
619,0,film_box_outside,One Instant,Type 100 Peel-Apart Colorfilm,Instant Pack Film,100,Instant,201909,1781786285,79735fa5b4267674c2019283f60b3c8c,20749de9fbb140d88baffc08facbff2c,00619_000.jpg,nyctomanica,,Multi-Pack-3,1exp
620,0,film_box_outside,Fujifilm,Instax Wide Monochrome,Instant Integral Film,800,Instant,202009,1781786324,154abd793f8a852b2036db557d61e176,48b08b5b3a8a4edc98fd29e6fd1c58d8,00620_000.jpg,nyctomanica,,Single Pack,10exp
621,0,film_box_outside,Polaroid,Land Pack Film Type 107,Instant Pack Film,3000,Instant,197306,1781786404,7b16cddf1f61afd07ff685026be40af1,e8d583d1b8a346cb95ae1cd69bb71b9a,00621_000.jpg,nyctomanica,,Single Pack,8exp
622,0,film_box_outside,Fujifilm,Instax Wide,Instant Integral Film,800,Instant,202105,1781786464,2d27c401ff6045c90903716025cc95df,6fd9245fee514c42b71121e489f051ce,00622_000.jpg,nyctomanica,,Multi-Pack-2,10exp
623,0,film_box_outside,Polaroid Originals,Color Spectra Film,Instant Integral Film,640,Instant,201905,1781786604,09ab6e12f23063981d009b1148328566,1761ed58b3bc423cb93dcf6fa3e77d0a,00623_000.jpg,nyctomanica,,Single Pack,8exp
623,1,film_box_outside,Polaroid Originals,Color Spectra Film,Instant Integral Film,640,Instant,201905,1781786607,cdca8bcb25aaaa668daa615f87bedcd3,538e8ad4aa6648ffbcf9f98f7848f3e1,00623_001.jpg,nyctomanica,,Single Pack,8exp
623,2,film_box_inside,Polaroid Originals,Color Spectra Film,Instant Integral Film,640,Instant,201905,1781786610,20d5a9d3048b9b311c455b94fe6326f1,b8809a0a73bc4c719d575231bdca4fc5,00623_002.jpg,nyctomanica,,Single Pack,8exp
624,0,film_box_outside,Polaroid Originals,B&W Spectra Film,Instant Integral Film,640,Instant,201906,1781786784,600bf95f28ac7b0311e1f7109d0dbdba,109eaba178c64f64a473ccce42f77f24,00624_000.jpg,nyctomanica,,Single Pack,8exp
624,1,film_box_outside,Polaroid Originals,B&W Spectra Film,Instant Integral Film,640,Instant,201906,1781786785,9d86a462be6efde24f32e186ffce8a30,bab1df5b180e4f69aa79689d243ae87b,00624_001.jpg,nyctomanica,,Single Pack,8exp
625,0,film_box_outside,Polaroid,Purple 600 Film Reclaimed Series,Instant Integral Film,640,Instant,202703,1781860726,bc09f2364a4deac25a28ad006d5941f3,caa728e6906b495b93d68895585eaad6,00625_000.jpg,nyctomanica,,Single Pack,8exp
625,1,film_box_inside,Polaroid,Purple 600 Film Reclaimed Series,Instant Integral Film,640,Instant,202703,1781860728,c0a04bb8debe6ae0156843f9c5495890,fbc0c57441fc4f109bdeb5a574a71fac,00625_001.jpg,nyctomanica,,Single Pack,8exp
626,0,film_box_outside,Gevaert,Panchro Super,8mm,32,BW,194805,1781861117,dcf202f70295b867d1eed0dbc4ee24fe,6a8186f72d304b3c84ff8ffa7935fd4c,00626_000.jpg,Luci 101,,Bulk Roll,25ft
626,1,film_box_outside,Gevaert,Panchro Super,8mm,32,BW,194805,1781861119,a2ddcd8042d701c53bb13b4332c26994,5956110884104f6a823597bd4cda1155,00626_001.jpg,Luci 101,,Bulk Roll,25ft
626,2,film_box_outside,Gevaert,Panchro Super,8mm,32,BW,194805,1781861121,efa7ff391cb19fc5b2fc02b7d5770a21,ea9a2f40873143a88560e070a11a1ea8,00626_002.jpg,Luci 101,,Bulk Roll,25ft
626,3,film_box_outside,Gevaert,Panchro Super,8mm,32,BW,194805,1781861122,962f5014deb433f51ea28a7ce2d7a9ba,569a709dfd81453eb07497318bfa3fe1,00626_003.jpg,Luci 101,,Bulk Roll,25ft
626,4,film_box_outside,Gevaert,Panchro Super,8mm,32,BW,194805,1781861124,b3d41f54159552954f695b0e1a4c017d,aa90f548900f488c9a94a92ea2fad652,00626_004.jpg,Luci 101,,Bulk Roll,25ft
626,5,film_box_leaflet,Gevaert,Panchro Super,8mm,32,BW,194805,1781861127,b954a82ef567aee8e943ed3a1689140a,01f9be26056b478ebd7e272472d6b099,00626_005.jpg,Luci 101,,Bulk Roll,25ft
626,6,film_box_leaflet,Gevaert,Panchro Super,8mm,32,BW,194805,1781861131,86f567ebddb3b796a4bfb11d193613e7,be23e2485409449bb52a1a26b40ed836,00626_006.jpg,Luci 101,,Bulk Roll,25ft
626,7,film_box_leaflet,Gevaert,Panchro Super,8mm,32,BW,194805,1781861134,79ad59b752b997078b14a9df23c5ace5,6d493e3285ed4d46a52c37302b1994a5,00626_007.jpg,Luci 101,,Bulk Roll,25ft
626,8,film_box_leaflet,Gevaert,Panchro Super,8mm,32,BW,194805,1781861136,59cc9c6a36834553c7a0ab5a1b2fb764,0a568b688bc24662b34171fa2c3b9c66,00626_008.jpg,Luci 101,,Bulk Roll,25ft
627,0,film_box_outside,Agfa,Vista Spider-Pack,35mm,100,C-41,200609,1782293657,bd4c4e82a12a45c899c511a02c56da5f,356cb49254644befb12eaa34c997c0cc,00627_000.jpg,Mauphoto,,Multi-Pack-3,36exp
628,0,film_box_outside,Fujifilm,Superia 100,35mm,100,C-41,201112,1782293695,ea534f08736cd23cf3d0a0ead156637b,29973b9ee68243218c8d30c3403a0f0c,00628_000.jpg,Mauphoto,,Single Pack,36exp
629,0,film_box_outside,Fujifilm,Velvia 50,35mm,50,E-6,201212,1782293729,86a9f62ee27fc7f47f0d4bcf5056de23,ee425a725d52448b95cb0664aabf9678,00629_000.jpg,Mauphoto,,Single Pack,36exp
630,0,film_box_outside,Kodak,Kodacolor VR Plus 400,35mm,400,C-41,200904,1782293810,d9de22e25308260d57e4221228f23068,2234581367c84a208c391ba92b3f5e5d,00630_000.jpg,Mauphoto,,Single Pack,36exp
631,0,film_box_outside,Kodak,Elite Chrome Extra Color,35mm,100,E-6,200912,1782293877,10a01c6ce217b39f87c80040be29c69e,b15598742abf4dada03cecd44e4071f9,00631_000.jpg,Mauphoto,,Single Pack,36exp
632,0,film_box_outside,Schlecker Fotoland,AS Color 200,35mm,200,C-41,201210,1782293956,17e2332a4ead0876f1fad509ccf783d3,5a16cb60bf3d4de3bc16a789a1af2bf6,00632_000.jpg,Mauphoto,,Single Pack,12exp
633,0,film_box_outside,Kodak,T-MAX 100,35mm,100,BW,200609,1782294073,98269d9d839bc06b75f20a7a3e618677,b58543ef54c0480288f0fb8b7ac62fbc,00633_000.jpg,Mauphoto,,Single Pack,24exp
633,1,film_box_inside,Kodak,T-MAX 100,35mm,100,BW,200609,1782294082,a5ad939113db3dc802bcd6eb4e7686a6,09fadb744cc445a2a817f41c02d174e9,00633_001.jpg,Mauphoto,,Single Pack,24exp
634,0,film_box_outside,Kodak,T-MAX 400,35mm,400,BW,200611,1782294117,5e6144b198226607625872ec75cfda09,9e8ce3c9962b416abe196c890efc0a2e,00634_000.jpg,Mauphoto,,Single Pack,24exp
634,1,film_box_inside,Kodak,T-MAX 400,35mm,400,BW,200611,1782294121,400aebbd8f652a7667ce6620c77eb905,dc35920942a94cceb1f8586cc95ffe59,00634_001.jpg,Mauphoto,,Single Pack,24exp
635,0,film_box_outside,Lucky,SHD 100,35mm,100,BW,200805,1782294284,b398b20a2b25646a888ee9f8bd12ae4f,8dfb0a6557b34a5fad8d96d4498e7feb,00635_000.jpg,Mauphoto,,Single Pack,36exp
635,1,film_box_inside,Lucky,SHD 100,35mm,100,BW,200805,1782294285,15a8f31f43ea3f9de357b579b2d4d412,937506c89d544dd4a46be76ceb570dd5,00635_001.jpg,Mauphoto,,Single Pack,36exp
636,0,film_box_outside,Lucky,SHD 100 New Generation,35mm,100,BW,200910,1782294375,0e9c30b005ef727123cb94687ad23f36,a3557cdb2ef942a9809d9c4360bf23f6,00636_000.jpg,Mauphoto,,Single Pack,36exp
636,1,film_box_inside,Lucky,SHD 100 New Generation,35mm,100,BW,200910,1782294377,49bfad4d38767d99617a228ef61469bf,69f9ef82b5984b94b2385b0e5b9f7cf9,00636_001.jpg,Mauphoto,,Single Pack,36exp
637,0,film_box_outside,Agfa,CT Precisa,35mm,100,E-6,200203,1782294517,e976a70059a4dbfa956f7537c307cb82,4816ed9ade314598a0c96412b06dca9c,00637_000.jpg,Mauphoto,,Single Pack,27exp
637,1,film_box_inside,Agfa,CT Precisa,35mm,100,E-6,200203,1782294518,8c3f124a8f04f70d32e601235e4468a9,b3d44227f6b04bb3b248247daa95619c,00637_001.jpg,Mauphoto,,Single Pack,27exp
638,0,film_box_outside,Foma,Fomapan Classic 100,35mm,100,BW,200803,1782294597,b9398ac914bc9696241f78519eb58c06,0eabec768b1245e1bae0afaa62f04eb6,00638_000.jpg,Mauphoto,,Single Pack,36exp
638,1,film_box_inside,Foma,Fomapan Classic 100,35mm,100,BW,200803,1782294599,eb8986917092d35339eab83481cd776f,05cf2d1a425147a682821c81d4893541,00638_001.jpg,Mauphoto,,Single Pack,36exp
639,0,film_box_outside,Ilford,Pan F 50,35mm,50,BW,200602,1782294828,cdbaf495947d5f0017db0d5910417fc4,a9fca2c069e94c0b8bafaf79a473c977,00639_000.jpg,Mauphoto,,Single Pack,36exp
639,1,film_box_inside,Ilford,Pan F 50,35mm,50,BW,200602,1782294830,d8fd8f23c719df4ba77ca02a7e814252,909196252dc745b0987bafacb8d8e568,00639_001.jpg,Mauphoto,,Single Pack,36exp
640,0,film_box_outside,Konica Minolta,Centuria 100,35mm,100,E-6,200802,1782294891,1111e2688a501f562b4e9dc3b071ae68,c93974535a3441acb0edbbd16b0f00ae,00640_000.jpg,Mauphoto,,Single Pack,36exp
640,1,film_box_inside,Konica Minolta,Centuria 100,35mm,100,E-6,200802,1782294897,917e2cfcc190a80361b749b198c5cc16,cd9c544f57314e79b7c1cbc0cc74bedc,00640_001.jpg,Mauphoto,,Single Pack,36exp
641,0,film_box_outside,Lucky,Super New 200,35mm,200,C-41,201301,1782295134,97b7236aaf08f2ead265c20495105986,2510bd0dd10940e0888b722ec00de0a7,00641_000.jpg,Mauphoto,,Single Pack,36exp
641,1,film_box_inside,Lucky,Super New 200,35mm,200,C-41,201301,1782295135,93f9c1cb055951a87563c57868a5894b,7da671d2345d450b88824b0bbb584b81,00641_001.jpg,Mauphoto,,Single Pack,36exp
642,0,film_box_outside,Perutz,CR 100,35mm,100,E-6,200603,1782295191,21954679c222f85caec9db057144b137,8952a19caaea4975a38cd877ca5ab5df,00642_000.jpg,Mauphoto,,Single Pack,36exp
642,1,film_box_inside,Perutz,CR 100,35mm,100,E-6,200603,1782295197,dd72b155ef5037ae81b811072f6fcf3c,87e07caa491d425390bf58ed01117d2b,00642_001.jpg,Mauphoto,,Single Pack,36exp
643,0,film_box_outside,Polaroid,High Definition,35mm,100,C-41,200603,1782295266,77e5ecb631c71dc67b22a119814ad2d8,f55d7221fceb4391b83cac2360c5ac7c,00643_000.jpg,Mauphoto,,Single Pack,24exp
643,1,film_box_inside,Polaroid,High Definition,35mm,100,C-41,200603,1782295267,7ff4195097ea4e7bc4b32badc2cf1f49,666ac89d17504a12b4a11a3ebcc3b460,00643_001.jpg,Mauphoto,,Single Pack,24exp
644,0,film_box_outside,ORWO,UK 17,8mm,40,Unknown,198905,1782295972,025e0311787845f6f27ac4629b53c5d3,cba0bd2a5ffd43c38164a5e9a2f719a0,00644_000.jpg,Luci 101,,Single Pack,7.5m
644,1,film_box_outside,ORWO,UK 17,8mm,40,Unknown,198905,1782295974,561df3f7be275192abdca146b64f2572,deb198cc152945e6bbae1b7744b025e1,00644_001.jpg,Luci 101,,Single Pack,7.5m
644,2,film_box_outside,ORWO,UK 17,8mm,40,Unknown,198905,1782295977,a978cbe6637f435fe30d94bf5323e13b,6b199b64e4254322be23a8f8fa6c0431,00644_002.jpg,Luci 101,,Single Pack,7.5m
644,3,film_box_outside,ORWO,UK 17,8mm,40,Unknown,198905,1782295979,df5bc92f703b4083cfda6be8628359b5,d2e91c708e4b4238a14592852d6efddf,00644_003.jpg,Luci 101,,Single Pack,7.5m
644,4,film_box_processing_envelope,ORWO,UK 17,8mm,40,Unknown,198905,1782295990,b3129e18d3778a9f00711e478d923187,f013eceab9d04aadaf18c831d872c365,00644_004.jpg,Luci 101,,Single Pack,7.5m
644,5,film_box_processing_envelope,ORWO,UK 17,8mm,40,Unknown,198905,1782295996,b2c6a3ee5ec8c9b653231d3d283ccf6b,f6f02f751669490c950960c0320f9166,00644_005.jpg,Luci 101,,Single Pack,7.5m
644,6,film_box_leaflet,ORWO,UK 17,8mm,40,Unknown,198905,1782296001,c22e76387eee07b25756f63ea2c925bf,5a476f294a8248f4b9b7b30c8eea9de9,00644_006.jpg,Luci 101,,Single Pack,7.5m
644,7,film_box_leaflet,ORWO,UK 17,8mm,40,Unknown,198905,1782296011,a4c8d853a257ccb4e33480ba6a7c057e,48fccd412b844d60b070182826cdaeb8,00644_007.jpg,Luci 101,,Single Pack,7.5m
645,0,film_box_outside,ORWO,UP 27 DS 8,8mm,400,Unknown,198311,1782299914,c905cbeaff9afa9fe3766330733c7df9,b009e5b8edc4410da0efdcc563624d5a,00645_000.jpg,Luci 101,,Single Pack,10m
645,1,film_box_outside,ORWO,UP 27 DS 8,8mm,400,Unknown,198311,1782299921,bccb689b92de28997f84d027b967b228,83c559fc31a54302abdca7e453c2c199,00645_001.jpg,Luci 101,,Single Pack,10m
645,2,film_box_outside,ORWO,UP 27 DS 8,8mm,400,Unknown,198311,1782299923,4d90b45e8a92fb47ef5ffa900a58cb70,12b9144a733040cd98b4bc777edb8ada,00645_002.jpg,Luci 101,,Single Pack,10m
